id,stateid,status,title,namespace,showvideouuid,videoplaylistuuid,episodeuuid,seriesuuid,uri_1200,uri_400,lang,hostentry,Take
1458,1,NULL,No Regrets,mtv,8180ecee-6118-11e3-984c-0026b9414f30,fdf2f7cc-879c-11e3-bb6f-0026b9414f30,b0b2cd3c-106b-11e3-8a73-0026b9414f30,7a492d18-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2013/12/09/11/59/531337/4812700_531337_20131209115916503_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2013/12/09/11/59/531337/4812700_531337_20131209115916503_384x216_400_m30.mp4,eng,NULL,1
1472,1,NULL,Miscommunication,mtv,215a5d08-1dbc-11e4-b48f-0026b9414f30,87b98822-1d93-11e4-b48f-0026b9414f30,d99b2a7a-033e-11e4-bd0a-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/08/06/12/10/668284/5233369_668284_20140806121057678_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/08/06/12/10/668284/5233369_668284_20140806121057678_384x216_400_m30.mp4,eng,NULL,1
1482,1,NULL,Dining Out,mtv,88588676-186f-11e4-b48f-0026b9414f30,203d2c5e-1824-11e4-b48f-0026b9414f30,d99b29da-033e-11e4-bd0a-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/30/02/05/664781/5224703_664781_20140730140521655_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/30/02/05/664781/5224703_664781_20140730140521655_384x216_400_m30.mp4,eng,NULL,1
1493,1,NULL,Birthday Bonanza,mtv,4efc4a16-12a2-11e4-b48f-0026b9414f30,d9bcfae0-127c-11e4-b48f-0026b9414f30,d99b2908-033e-11e4-bd0a-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/23/10/25/661136/5212972_661136_20140723102539520_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/23/10/25/661136/5212972_661136_20140723102539520_384x216_400_m30.mp4,eng,NULL,1
1498,1,NULL,A Sticky Situation,mtv,7f699af0-56c8-11e3-984c-0026b9414f30,2e3a6436-6373-11e3-984c-0026b9414f30,b0b2ca26-106b-11e3-8a73-0026b9414f30,7a492d18-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2013/11/26/11/06/528392/4751724_528392_20131126110600290_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2013/11/26/11/06/528392/4751724_528392_20131126110600290_384x216_400_m30.mp4,eng,NULL,1
1503,1,NULL,New Milestones,mtv,c51ce9a4-0bb7-11e4-bd0a-0026b9414f30,4a7d7208-0b86-11e4-bd0a-0026b9414f30,d99b2854-033e-11e4-bd0a-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/14/01/12/656556/5197448_656556_20140714131216550_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/14/01/12/656556/5197448_656556_20140714131216550_384x216_400_m30.mp4,eng,NULL,1
1504,1,NULL,School Kids,mtv,d663fabe-0b75-11e4-bd0a-0026b9414f30,ffa08ca8-0927-11e4-bd0a-0026b9414f30,d99b2854-033e-11e4-bd0a-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/11/01/39/600629/5062300_600629_20140711133950499_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/11/01/39/600629/5062300_600629_20140711133950499_384x216_400_m30.mp4,eng,NULL,1
1505,1,NULL,What Does She Really Know?,mtv,0975753a-0e1a-11e4-bd0a-0026b9414f30,01d5d09c-0c6a-11e4-bd0a-0026b9414f30,d99b2854-033e-11e4-bd0a-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/15/05/05/657366/5199782_657366_20140715170516543_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/15/05/05/657366/5199782_657366_20140715170516543_384x216_400_m30.mp4,eng,NULL,1
1509,1,NULL,Food for Thought,mtv,7f69c4a8-56c8-11e3-984c-0026b9414f30,35ef0834-5df7-11e3-984c-0026b9414f30,b0b2c94a-106b-11e3-8a73-0026b9414f30,7a492d18-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2013/11/26/11/10/528381/4812912_528381_20131126111014221_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2013/11/26/11/10/528381/4812912_528381_20131126111014221_384x216_400_m30.mp4,eng,NULL,1
1513,1,NULL,The Real Brogan,mtv,0e20fa78-0e1a-11e4-bd0a-0026b9414f30,fd488d74-0c70-11e4-bd0a-0026b9414f30,d99f312e-033e-11e4-bd0a-0026b9414f30,696b503c-ffb0-45b7-831a-cdb9e32930fa,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/15/06/08/655371/5192525_655371_20140715180818962_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/15/06/08/655371/5192525_655371_20140715180818962_384x216_400_m30.mp4,eng,NULL,1
1515,1,NULL,Research Project,mtv,624e2dca-0b75-11e4-bd0a-0026b9414f30,50901af2-077f-11e4-bd0a-0026b9414f30,93b5592c-c73e-11e3-9765-0026b9414f30,696b503c-ffb0-45b7-831a-cdb9e32930fa,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/09/10/45/649064/5175976_649064_20140709104518566_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/09/10/45/649064/5175976_649064_20140709104518566_384x216_400_m30.mp4,eng,NULL,1
1518,1,NULL,It's You,mtv,3b59da6c-0b74-11e4-bd0a-0026b9414f30,8e5f4574-0149-11e4-bd0a-0026b9414f30,962e47b0-bfe4-11e3-9765-0026b9414f30,696b503c-ffb0-45b7-831a-cdb9e32930fa,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/01/01/03/633088/5139802_633088_20140701130323226_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/01/01/03/633088/5139802_633088_20140701130323226_384x216_400_m30.mp4,eng,NULL,1
1520,1,NULL,Partner Troubles,mtv,ff0ea1d2-0b73-11e4-bd0a-0026b9414f30,c754f606-0088-11e4-bd0a-0026b9414f30,2d3881ca-f5e1-11e3-bd0a-0026b9414f30,7a47fd30-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/30/11/53/646585/5168468_646585_20140630115357426_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/30/11/53/646585/5168468_646585_20140630115357426_384x216_400_m30.mp4,eng,NULL,1
1521,1,NULL,Arianna and Maurice Pt. 2,mtv,319af81c-0b74-11e4-bd0a-0026b9414f30,60fe397e-013e-11e4-bd0a-0026b9414f30,d7802284-fb66-11e3-bd0a-0026b9414f30,7a47fd30-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/01/11/41/650062/5180396_650062_20140701114147096_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/07/01/11/41/650062/5180396_650062_20140701114147096_384x216_400_m30.mp4,eng,NULL,1
1530,1,NULL,Searching For The Truth,mtv,ee4ff078-fc03-11e3-bd0a-0026b9414f30,2194308c-fbe8-11e3-bd0a-0026b9414f30,93b557a6-c73e-11e3-9765-0026b9414f30,696b503c-ffb0-45b7-831a-cdb9e32930fa,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/24/04/36/643963/5163829_643963_20140624163620105_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/24/04/36/643963/5163829_643963_20140624163620105_384x216_400_m30.mp4,eng,NULL,1
1534,1,NULL,Baby Shower,mtv,78735b4c-f587-11e3-bd0a-0026b9414f30,14dbe594-f579-11e3-bd0a-0026b9414f30,2ba693a6-b978-11e3-bb62-0026b9414f30,7a47fd30-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/16/12/03/639232/5154406_639232_20140616120303334_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/16/12/03/639232/5154406_639232_20140616120303334_384x216_400_m30.mp4,eng,NULL,1
1537,1,NULL,The Real Elijah Prok,mtv,f0d3667c-fc03-11e3-bd0a-0026b9414f30,84acd88a-fbe9-11e3-bd0a-0026b9414f30,f297aac8-f1f3-11e3-bd0a-0026b9414f30,696b503c-ffb0-45b7-831a-cdb9e32930fa,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/24/04/58/642786/5161415_642786_20140624165848888_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/24/04/58/642786/5161415_642786_20140624165848888_384x216_400_m30.mp4,eng,NULL,1
1539,1,NULL,"Lights, Camera, Investigation",mtv,755b2da4-f587-11e3-bd0a-0026b9414f30,b0240df8-f577-11e3-bd0a-0026b9414f30,93b556d4-c73e-11e3-9765-0026b9414f30,696b503c-ffb0-45b7-831a-cdb9e32930fa,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/16/11/57/637895/5150640_637895_20140616115757980_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/16/11/57/637895/5150640_637895_20140616115757980_384x216_400_m30.mp4,eng,NULL,1
1545,1,NULL,Love and Butterflies,mtv,6e71b5be-f1ca-11e3-bd0a-0026b9414f30,2ea81fa0-f1b5-11e3-bd0a-0026b9414f30,93b5560c-c73e-11e3-9765-0026b9414f30,696b503c-ffb0-45b7-831a-cdb9e32930fa,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/09/04/49/632295/5138176_632295_20140609164908995_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/09/04/49/632295/5138176_632295_20140609164908995_384x216_400_m30.mp4,eng,NULL,1
